num_date_time,answer
15 2020-08-31 18,2231.806530774408
15 2020-08-31 19,2046.1008413203263
15 2020-08-31 20,1852.6353995889615
15 2020-08-31 21,1246.2997747231816
15 2020-08-31 22,1178.0827188374667
15 2020-08-31 23,1438.9401248787256
16 2020-08-25 00,977.6372108188457
16 2020-08-25 01,949.4097449757447
16 2020-08-25 02,921.6587405172197
16 2020-08-25 03,905.6366841073717
16 2020-08-25 04,851.6639174639274
16 2020-08-25 05,840.0751898435245
16 2020-08-25 06,918.8515214512338
16 2020-08-25 07,1460.0663963225527
16 2020-08-25 08,1614.5616539421376
16 2020-08-25 09,1800.9476576499355
16 2020-08-25 10,2198.9047107829697
16 2020-08-25 11,2245.206059339804
16 2020-08-25 12,2209.609250075703
16 2020-08-25 13,2234.6674433366306
16 2020-08-25 14,2217.736098504665
16 2020-08-25 15,2224.844104121331
16 2020-08-25 16,2238.2137175611556
16 2020-08-25 17,2236.7231790804385
16 2020-08-25 18,2036.5636159362286
16 2020-08-25 19,1878.7414824219852
16 2020-08-25 20,1675.9948418065255
16 2020-08-25 21,1425.494249552615
16 2020-08-25 22,1381.4705645481745
16 2020-08-25 23,1402.1081721901687
16 2020-08-26 00,974.644623051797
16 2020-08-26 01,953.6791938185577
16 2020-08-26 02,932.4262923806393
16 2020-08-26 03,919.2816862090184
16 2020-08-26 04,877.5744351688451
16 2020-08-26 05,877.9420587381516
16 2020-08-26 06,968.8381106509144
16 2020-08-26 07,1471.740280785083
16 2020-08-26 08,1663.656706506209
16 2020-08-26 09,1831.0087520288096
16 2020-08-26 10,2216.9085133191434
16 2020-08-26 11,2221.4352566213506
16 2020-08-26 12,2491.6447618400257
16 2020-08-26 13,2187.048463858171
16 2020-08-26 14,2185.821135663558
16 2020-08-26 15,2187.8056993085197
16 2020-08-26 16,2206.8325222932554
16 2020-08-26 17,2190.608192663349
16 2020-08-26 18,1984.4321912972664
16 2020-08-26 19,1828.3007577214642
16 2020-08-26 20,1614.4080875741085
16 2020-08-26 21,1051.0260957379073
16 2020-08-26 22,996.9466418549459
16 2020-08-26 23,1041.5557688247052
16 2020-08-27 00,931.0968927409363
16 2020-08-27 01,918.5602037720597
16 2020-08-27 02,900.0152453661433
16 2020-08-27 03,906.3621793351649
16 2020-08-27 04,920.5028087208382
16 2020-08-27 05,936.1495281603663
16 2020-08-27 06,1026.2096089400452
16 2020-08-27 07,1241.9852946722608
16 2020-08-27 08,1539.126765864977
16 2020-08-27 09,1590.5863556606587
16 2020-08-27 10,1594.5451339789865
16 2020-08-27 11,1580.632822172588
16 2020-08-27 12,1555.7796261552276
16 2020-08-27 13,1556.6032182970666
16 2020-08-27 14,1559.446232192485
16 2020-08-27 15,1545.038056998397
16 2020-08-27 16,1532.4131306286772
16 2020-08-27 17,1443.3870355924378
16 2020-08-27 18,1209.636075329272
16 2020-08-27 19,1067.8465713096987
16 2020-08-27 20,1024.3803737408787
16 2020-08-27 21,996.1069070810595
16 2020-08-27 22,985.2366377093449
16 2020-08-27 23,1032.4347195267405
16 2020-08-28 00,978.8510455474172
16 2020-08-28 01,989.034932502183
16 2020-08-28 02,969.7209630689183
16 2020-08-28 03,943.8209220822076
16 2020-08-28 04,940.3164268096475
16 2020-08-28 05,906.9978919219361
16 2020-08-28 06,999.8676062405618
16 2020-08-28 07,1595.0525600698234
16 2020-08-28 08,1718.7193391766111
16 2020-08-28 09,1736.5631280841571
16 2020-08-28 10,1737.2128724891336
16 2020-08-28 11,1745.6002500845495
16 2020-08-28 12,1718.0804361000407
16 2020-08-28 13,1762.8905530223853
16 2020-08-28 14,1738.717385528382
16 2020-08-28 15,1722.0877754305166
16 2020-08-28 16,1728.425478902975
16 2020-08-28 17,1758.5575757197657
16 2020-08-28 18,2054.01299549493
16 2020-08-28 19,1902.8541615999566
16 2020-08-28 20,1684.1550098880912
16 2020-08-28 21,1104.7426098127826
16 2020-08-28 22,1046.8504169656999
16 2020-08-28 23,1110.4749708583608
16 2020-08-29 00,902.676971676336
16 2020-08-29 01,953.8097427712546
16 2020-08-29 02,939.1218662521451
16 2020-08-29 03,929.4415382036545
16 2020-08-29 04,932.0189235131877
16 2020-08-29 05,931.108285703674
16 2020-08-29 06,957.9369386454921
16 2020-08-29 07,1495.6444929522959
16 2020-08-29 08,1451.1953668827255
16 2020-08-29 09,1412.4818080522978
16 2020-08-29 10,1410.9624618142034
16 2020-08-29 11,1402.6379559510592
16 2020-08-29 12,1667.6061503146484
16 2020-08-29 13,1682.0674927774583
16 2020-08-29 14,1677.131047170949
16 2020-08-29 15,1663.533993036811
16 2020-08-29 16,1684.7337538856568
16 2020-08-29 17,1691.2277103400584
16 2020-08-29 18,1683.328317639758
16 2020-08-29 19,1688.87879318655
16 2020-08-29 20,1576.586230032019
16 2020-08-29 21,1324.7155999674042
16 2020-08-29 22,1297.5234012818457
16 2020-08-29 23,1336.3008851513757
16 2020-08-30 00,898.0788904491362
16 2020-08-30 01,878.2143531837681
16 2020-08-30 02,861.8573448591513
16 2020-08-30 03,853.0508340408207
16 2020-08-30 04,807.3115048206423
16 2020-08-30 05,799.1143811043946
16 2020-08-30 06,782.4041778435892
16 2020-08-30 07,1253.5813612361394
16 2020-08-30 08,1217.8235848457475
16 2020-08-30 09,1237.8541418930768
16 2020-08-30 10,1630.5316353508692
16 2020-08-30 11,1642.3248077825647
16 2020-08-30 12,1628.7379838612476
16 2020-08-30 13,1640.4504776892686
16 2020-08-30 14,1638.7321545856857
16 2020-08-30 15,1636.1222667475656
16 2020-08-30 16,1678.125683789723
16 2020-08-30 17,1706.8426167087318
16 2020-08-30 18,1703.6111303372727
16 2020-08-30 19,1710.4227963147391
16 2020-08-30 20,1585.4512224352225
16 2020-08-30 21,935.2212046408786
16 2020-08-30 22,900.9419164437909
16 2020-08-30 23,967.8775159494096
16 2020-08-31 00,917.4658295105735
16 2020-08-31 01,901.43469427009
16 2020-08-31 02,879.851732699881
16 2020-08-31 03,862.1011609920013
16 2020-08-31 04,821.1713019224562
16 2020-08-31 05,826.2297816442706
16 2020-08-31 06,917.9997932106394
16 2020-08-31 07,1440.8846664085659
16 2020-08-31 08,1598.2658068181172
16 2020-08-31 09,1770.2586075496931
16 2020-08-31 10,2175.933526151817
16 2020-08-31 11,2221.6726217453147
16 2020-08-31 12,2193.4656335557347
16 2020-08-31 13,2187.32531026607
16 2020-08-31 14,2199.9003117713837
16 2020-08-31 15,2157.503818240814
16 2020-08-31 16,2165.5333064833026
16 2020-08-31 17,2149.1994454081673
16 2020-08-31 18,2024.757742670236
16 2020-08-31 19,1886.0255021020894
16 2020-08-31 20,1661.322532565248
16 2020-08-31 21,1089.9724508974243
16 2020-08-31 22,1047.3147257806636
16 2020-08-31 23,1113.1178231408903
17 2020-08-25 00,655.0227240513225
17 2020-08-25 01,627.3905505723197
17 2020-08-25 02,624.0845592621695
17 2020-08-25 03,627.3411606087
17 2020-08-25 04,587.4000950399707
17 2020-08-25 05,667.6638127789938
17 2020-08-25 06,857.5980579511689
17 2020-08-25 07,1507.9375852635376
17 2020-08-25 08,1684.7564655008882
17 2020-08-25 09,1881.8066884318173
17 2020-08-25 10,2290.1710944219503
17 2020-08-25 11,2286.0069274146426
17 2020-08-25 12,2233.1390614324523
17 2020-08-25 13,2253.8119914260583
17 2020-08-25 14,2243.166978329514
17 2020-08-25 15,2249.5110695348817
17 2020-08-25 16,2258.9010071847415
17 2020-08-25 17,2233.9693879579577
17 2020-08-25 18,2030.5912421332819
17 2020-08-25 19,1862.885048340866
17 2020-08-25 20,1612.83367532403
17 2020-08-25 21,989.1069341588174
17 2020-08-25 22,880.3411915969239
17 2020-08-25 23,826.0303100793697
17 2020-08-26 00,680.181025753951
17 2020-08-26 01,647.7129300027144
17 2020-08-26 02,621.1905336289465
17 2020-08-26 03,626.1749674449774
17 2020-08-26 04,587.6803104316665
17 2020-08-26 05,668.6509240531427
17 2020-08-26 06,865.1002232202952
17 2020-08-26 07,1481.8455173088532
17 2020-08-26 08,1719.1348092251287
17 2020-08-26 09,1888.0475593689694
17 2020-08-26 10,2283.8103670989094
17 2020-08-26 11,2283.800256243212
17 2020-08-26 12,2237.5442319751046
17 2020-08-26 13,2246.906176471825
17 2020-08-26 14,2244.1889006720094
17 2020-08-26 15,2249.5836494533014
17 2020-08-26 16,2259.7941150113807
17 2020-08-26 17,2234.8169657769686
17 2020-08-26 18,2022.0456381621275
17 2020-08-26 19,1441.2017623201707
17 2020-08-26 20,1350.975823262309
17 2020-08-26 21,708.0773306027639
17 2020-08-26 22,648.6049044697262
17 2020-08-26 23,579.5531108598417
17 2020-08-27 00,515.9435213038028
17 2020-08-27 01,505.7174773959195
17 2020-08-27 02,496.9556414020707
17 2020-08-27 03,502.91532768456096
17 2020-08-27 04,516.1666672845602
17 2020-08-27 05,615.6865373310768
17 2020-08-27 06,885.2846808843474
17 2020-08-27 07,1215.9074528988817
17 2020-08-27 08,1501.6539769580795
17 2020-08-27 09,1590.5086254438806
17 2020-08-27 10,1596.2327962142408
17 2020-08-27 11,1578.625781667543
17 2020-08-27 12,1526.0363450978002
17 2020-08-27 13,1785.4045671993308
17 2020-08-27 14,1783.7018491739784
17 2020-08-27 15,1764.2168868860465
17 2020-08-27 16,1760.7125841768288
17 2020-08-27 17,1726.9905827036168
17 2020-08-27 18,1574.9204371257208
17 2020-08-27 19,1488.9550267894847
17 2020-08-27 20,1387.9673812430337
17 2020-08-27 21,768.0795059981228
17 2020-08-27 22,697.9498735522909
17 2020-08-27 23,632.1137093825989
17 2020-08-28 00,570.888470816164
17 2020-08-28 01,543.876788255937
17 2020-08-28 02,542.2989205798391
17 2020-08-28 03,549.1056230811938
17 2020-08-28 04,554.9370588581289
17 2020-08-28 05,654.1729967543454
17 2020-08-28 06,914.5163681035879
17 2020-08-28 07,1243.2024153251843
17 2020-08-28 08,1501.0251723390925
17 2020-08-28 09,1553.0331702571132
17 2020-08-28 10,1774.8891313703007
17 2020-08-28 11,1759.0476589536338
17 2020-08-28 12,1746.9323307990721
17 2020-08-28 13,1764.900161527195
17 2020-08-28 14,1759.195422808588
17 2020-08-28 15,1737.931160326829
17 2020-08-28 16,1738.3819874920705
17 2020-08-28 17,1710.81290030651
17 2020-08-28 18,1569.5721215285103
17 2020-08-28 19,1479.09692941303
17 2020-08-28 20,1373.7940369376688
17 2020-08-28 21,754.4881150904139
17 2020-08-28 22,694.2752232550549
17 2020-08-28 23,632.0738273419593
17 2020-08-29 00,616.5327955393755
17 2020-08-29 01,584.3460114928537
17 2020-08-29 02,570.744633980614
17 2020-08-29 03,568.38353343873
17 2020-08-29 04,533.4999494065456
17 2020-08-29 05,533.9830455985308
17 2020-08-29 06,600.8922950442213
17 2020-08-29 07,1219.8460559364848
17 2020-08-29 08,1216.1420502677026
17 2020-08-29 09,1226.6617031061119
17 2020-08-29 10,1250.5727443342669
17 2020-08-29 11,1267.6992144168446
17 2020-08-29 12,1273.4597023471017
17 2020-08-29 13,1271.565409416362
17 2020-08-29 14,1263.729233764334
17 2020-08-29 15,1244.5135458589402
17 2020-08-29 16,1239.9758002485944
17 2020-08-29 17,1236.8694385054225
17 2020-08-29 18,1223.4184771293983
17 2020-08-29 19,1237.0693199731636
17 2020-08-29 20,1228.5099170416568
17 2020-08-29 21,660.6639801954786
17 2020-08-29 22,626.9378172242159
17 2020-08-29 23,598.3777974222253
17 2020-08-30 00,534.3382284290026
17 2020-08-30 01,517.7683613752655
17 2020-08-30 02,511.584623408239
17 2020-08-30 03,507.9387383703919
17 2020-08-30 04,509.80046640250686
17 2020-08-30 05,499.8030562386186
17 2020-08-30 06,594.0577214614793
17 2020-08-30 07,579.1125709177041
17 2020-08-30 08,596.102150311415
17 2020-08-30 09,621.7439705977325
17 2020-08-30 10,654.3763213949733
17 2020-08-30 11,648.6680476530576
17 2020-08-30 12,633.8536741696453
17 2020-08-30 13,1152.0134568023561
17 2020-08-30 14,1154.3487060980483
17 2020-08-30 15,1163.109020610132
17 2020-08-30 16,1168.159106376236
17 2020-08-30 17,1179.0032031485268
17 2020-08-30 18,1479.1484174381894
17 2020-08-30 19,1197.1604264613784
17 2020-08-30 20,1188.111230168345
17 2020-08-30 21,1169.2954119834435
17 2020-08-30 22,1143.3650753142565
17 2020-08-30 23,1095.3987247793837
17 2020-08-31 00,522.5296930033423
17 2020-08-31 01,511.03118929369293
17 2020-08-31 02,514.141131570976
17 2020-08-31 03,517.1605819748056
17 2020-08-31 04,531.1264991720394
17 2020-08-31 05,640.3905590739655
17 2020-08-31 06,814.1152407100143
17 2020-08-31 07,1196.483362925042
17 2020-08-31 08,1693.159993460968
17 2020-08-31 09,2012.4461371031175
17 2020-08-31 10,2590.938813553169
17 2020-08-31 11,2583.2968205020443
17 2020-08-31 12,2544.929912003263
17 2020-08-31 13,2236.7424894584765
17 2020-08-31 14,2249.201684521566
17 2020-08-31 15,2240.0277810042203
17 2020-08-31 16,2254.1081297273026
17 2020-08-31 17,2238.55838859225
17 2020-08-31 18,2037.9859103499484
17 2020-08-31 19,1866.9878017422984
17 2020-08-31 20,1602.5213970206737
17 2020-08-31 21,972.740300058527
17 2020-08-31 22,868.0655690323823
17 2020-08-31 23,831.9404773042329
18 2020-08-25 00,1702.4035731151666
18 2020-08-25 01,1687.215912114723
18 2020-08-25 02,1657.266378575231
18 2020-08-25 03,1574.7899453190853
18 2020-08-25 04,665.3045492825868
18 2020-08-25 05,663.9292525651109
18 2020-08-25 06,776.3705943849784
18 2020-08-25 07,1899.6183278184585
18 2020-08-25 08,2143.5759043497355
18 2020-08-25 09,2304.128879575864
18 2020-08-25 10,2429.99690375927
18 2020-08-25 11,2449.2545041064304
18 2020-08-25 12,2408.7149317540448
18 2020-08-25 13,2187.8786349155016
18 2020-08-25 14,2203.640132625869
18 2020-08-25 15,2250.027543058765
18 2020-08-25 16,2352.6494919904417
18 2020-08-25 17,2365.1630413208786
18 2020-08-25 18,2159.8112229837284
18 2020-08-25 19,1906.5494538446312
18 2020-08-25 20,1544.920973503722
18 2020-08-25 21,1400.5746927547525
18 2020-08-25 22,1359.80672304197
18 2020-08-25 23,1700.575219345235
18 2020-08-26 00,1740.598094708982
18 2020-08-26 01,1719.0506762700174
18 2020-08-26 02,1670.8549110019098
18 2020-08-26 03,1582.8727714818642
18 2020-08-26 04,696.374842497813
18 2020-08-26 05,700.8383284508316
18 2020-08-26 06,815.9637943780201
18 2020-08-26 07,1899.0765059706741
18 2020-08-26 08,2188.032224871231
18 2020-08-26 09,2295.7976980662156
18 2020-08-26 10,2458.1191922504636
18 2020-08-26 11,2433.562783545051
18 2020-08-26 12,2370.244824253642
18 2020-08-26 13,2135.294583072398
18 2020-08-26 14,2153.103991394062
18 2020-08-26 15,2172.036984556589
18 2020-08-26 16,2369.151934012146
18 2020-08-26 17,2359.905265606926
18 2020-08-26 18,2146.149112634568
18 2020-08-26 19,1574.3495457115482
18 2020-08-26 20,1335.1203865195089
18 2020-08-26 21,804.9836292206454
18 2020-08-26 22,778.6063989649115
18 2020-08-26 23,1110.1156398598305
18 2020-08-27 00,1185.789489045987
18 2020-08-27 01,1170.6504644072263
18 2020-08-27 02,1151.8055872311445
18 2020-08-27 03,1075.2732670530154
18 2020-08-27 04,590.2212739862059
18 2020-08-27 05,607.9624596813355
18 2020-08-27 06,777.4181737960586
18 2020-08-27 07,1472.823213907107
18 2020-08-27 08,1816.7720823779484
18 2020-08-27 09,1899.4998798863626
18 2020-08-27 10,2043.8060559911037
18 2020-08-27 11,2010.2730632492962
18 2020-08-27 12,1956.292522901438
18 2020-08-27 13,1728.2614782344926
18 2020-08-27 14,1734.8111209198662
18 2020-08-27 15,1755.453379143204
18 2020-08-27 16,1961.4048276065837
18 2020-08-27 17,1974.3779499661796
18 2020-08-27 18,1769.3281285813664
18 2020-08-27 19,1635.57548583796
18 2020-08-27 20,1441.2038289927118
18 2020-08-27 21,930.8535229974037
18 2020-08-27 22,890.2687817603819
18 2020-08-27 23,1243.0977820400021
18 2020-08-28 00,1260.103866868283
18 2020-08-28 01,1241.055183227731
18 2020-08-28 02,1213.378596945744
18 2020-08-28 03,1125.5593092576041
18 2020-08-28 04,615.2149187834751
18 2020-08-28 05,652.6407341797487
18 2020-08-28 06,809.6264603733491
18 2020-08-28 07,1846.1345256295263
18 2020-08-28 08,2058.2582466935537
18 2020-08-28 09,2084.5486638224706
18 2020-08-28 10,2075.3532964481897
18 2020-08-28 11,2049.8722075128135
18 2020-08-28 12,1978.4794442381422
18 2020-08-28 13,1741.6045915229465
18 2020-08-28 14,1752.3434484399072
18 2020-08-28 15,1776.2872997984896
18 2020-08-28 16,1980.8133754064138
18 2020-08-28 17,1995.5464727559297
18 2020-08-28 18,1804.3783117883972
18 2020-08-28 19,1627.85690090526
18 2020-08-28 20,1423.392697001001
18 2020-08-28 21,886.9039497637432
18 2020-08-28 22,848.1397891088982
18 2020-08-28 23,1239.9867664123135
18 2020-08-29 00,1616.6382389428443
18 2020-08-29 01,1192.3631304416645
18 2020-08-29 02,1156.1190300710425
18 2020-08-29 03,1066.3242613217187
18 2020-08-29 04,592.3141722206017
18 2020-08-29 05,575.5205579854869
18 2020-08-29 06,635.5088973811858
18 2020-08-29 07,1307.7515140025175
18 2020-08-29 08,1315.9237585422054
18 2020-08-29 09,1294.4437500927138
18 2020-08-29 10,1313.925455836165
18 2020-08-29 11,1319.4192688868923
18 2020-08-29 12,820.3254485185246
18 2020-08-29 13,1314.5483753909957
18 2020-08-29 14,1316.4690503219965
18 2020-08-29 15,1318.491302257543
18 2020-08-29 16,1329.1119377555028
18 2020-08-29 17,1331.635947959419
18 2020-08-29 18,838.4443143384335
18 2020-08-29 19,816.800057865507
18 2020-08-29 20,796.9615337374003
18 2020-08-29 21,808.289127495269
18 2020-08-29 22,802.0187452028943
18 2020-08-29 23,1207.5415771857506
18 2020-08-30 00,1087.0539603566629
18 2020-08-30 01,1066.0247363138185
18 2020-08-30 02,1048.6085997298715
18 2020-08-30 03,1010.5708887471674
18 2020-08-30 04,585.7701979769053
18 2020-08-30 05,566.8142040748627
18 2020-08-30 06,595.3188108254288
18 2020-08-30 07,673.3224788159262
18 2020-08-30 08,726.0479570755183
18 2020-08-30 09,728.8783801955906
18 2020-08-30 10,759.8121415851865
18 2020-08-30 11,775.5702701717241
18 2020-08-30 12,971.7056182592039
18 2020-08-30 13,1272.1670775010514
18 2020-08-30 14,1278.2010487368939
18 2020-08-30 15,1285.579120214059
18 2020-08-30 16,1310.6932655963353
18 2020-08-30 17,1321.2724048681512
18 2020-08-30 18,1292.9819121452877
18 2020-08-30 19,1265.3557566990191
18 2020-08-30 20,1175.5273734759248
18 2020-08-30 21,1135.2132611887716
18 2020-08-30 22,1142.2422282929247
18 2020-08-30 23,1549.091952980991
18 2020-08-31 00,1433.7952692343179
18 2020-08-31 01,1421.4965589765427
18 2020-08-31 02,1391.717490720188
18 2020-08-31 03,1356.1667901870762
18 2020-08-31 04,634.8013586792638
18 2020-08-31 05,639.696412496573
18 2020-08-31 06,770.0683369093238
18 2020-08-31 07,1907.9595215699635
18 2020-08-31 08,2176.3047861777004
18 2020-08-31 09,2310.39599501702
18 2020-08-31 10,2438.219872843659
18 2020-08-31 11,2427.6233741294623
18 2020-08-31 12,2723.8327699946885
18 2020-08-31 13,2114.167380711223
18 2020-08-31 14,2120.934504352538
18 2020-08-31 15,2149.1971457341674
18 2020-08-31 16,2355.9807281463695
18 2020-08-31 17,2374.5572825517584
18 2020-08-31 18,2167.288309835779
18 2020-08-31 19,1866.411269510792
18 2020-08-31 20,1543.9833287775418
18 2020-08-31 21,1385.9497510792708
18 2020-08-31 22,1338.7927364345478
18 2020-08-31 23,1704.56280897443
19 2020-08-25 00,728.1709236385057
19 2020-08-25 01,623.2945729761594
19 2020-08-25 02,574.0053911203601
19 2020-08-25 03,555.043292400327
19 2020-08-25 04,526.8301074953479
19 2020-08-25 05,542.5381125246972
19 2020-08-25 06,626.1246043013056
19 2020-08-25 07,1060.7317627835184
19 2020-08-25 08,1096.7240473274871
19 2020-08-25 09,1090.796438761743
19 2020-08-25 10,1120.0538183779709
19 2020-08-25 11,1104.2222508178947
19 2020-08-25 12,1086.972311867213
19 2020-08-25 13,1083.5222441148294
19 2020-08-25 14,1089.8884412247642
19 2020-08-25 15,1080.7505624911526
19 2020-08-25 16,1085.2937783990837
19 2020-08-25 17,1147.3732568908538
19 2020-08-25 18,1209.376936215997
19 2020-08-25 19,1276.1628257926202
19 2020-08-25 20,1298.9548914259763
19 2020-08-25 21,1258.9023436165799
19 2020-08-25 22,1193.646656084512
19 2020-08-25 23,1080.286371376314
19 2020-08-26 00,714.9304179200851
19 2020-08-26 01,612.9386730560676
19 2020-08-26 02,568.240310840716
19 2020-08-26 03,547.2620315050409
19 2020-08-26 04,524.4557006177323
19 2020-08-26 05,542.4217436582595
19 2020-08-26 06,624.6992198898022
19 2020-08-26 07,745.8862648958177
19 2020-08-26 08,752.7984445465429
19 2020-08-26 09,722.0635835502994
19 2020-08-26 10,1086.9575248019205
19 2020-08-26 11,1065.520440978866
19 2020-08-26 12,1061.520240285651
19 2020-08-26 13,1055.7054208133927
19 2020-08-26 14,1060.936833820502
19 2020-08-26 15,1051.9428473746989
19 2020-08-26 16,1051.2809917065385
19 2020-08-26 17,1129.4814266170351
19 2020-08-26 18,1198.91601363871
19 2020-08-26 19,1253.0656078995635
19 2020-08-26 20,1268.9716980277985
19 2020-08-26 21,930.4467987138194
19 2020-08-26 22,888.4645746104554
19 2020-08-26 23,783.882809821507
19 2020-08-27 00,700.8889265236755
19 2020-08-27 01,807.8743295634324
19 2020-08-27 02,770.2502224582962
19 2020-08-27 03,744.3747237911255
19 2020-08-27 04,725.860098839236
19 2020-08-27 05,758.7759658540537
19 2020-08-27 06,830.7160810859322
19 2020-08-27 07,997.8600669904722
19 2020-08-27 08,1085.366559591478
19 2020-08-27 09,1066.5544898516214
19 2020-08-27 10,1079.957505110353
19 2020-08-27 11,1063.9898144805832
19 2020-08-27 12,1055.9639250845744
19 2020-08-27 13,1042.678680477109
19 2020-08-27 14,1035.9346662632101
19 2020-08-27 15,1031.3640917956632
19 2020-08-27 16,980.3866868993769
19 2020-08-27 17,1022.7672263013651
19 2020-08-27 18,1156.1749849507567
19 2020-08-27 19,1208.5314775816455
19 2020-08-27 20,1244.2666341229271
19 2020-08-27 21,1269.5965783849335
19 2020-08-27 22,1193.1506962184121
19 2020-08-27 23,1170.8095408097786
19 2020-08-28 00,721.5052258874813
19 2020-08-28 01,853.2924308658057
19 2020-08-28 02,823.57462304418
19 2020-08-28 03,802.226894165118
19 2020-08-28 04,762.3316782309743
19 2020-08-28 05,768.7598187539447
19 2020-08-28 06,841.6884390212117
19 2020-08-28 07,871.3622662484852
19 2020-08-28 08,932.9470771534726
19 2020-08-28 09,909.3943567127506
19 2020-08-28 10,955.8742758113999
19 2020-08-28 11,921.560329224221
19 2020-08-28 12,887.7866824651935
19 2020-08-28 13,910.4987172709705
19 2020-08-28 14,940.6075380507856
19 2020-08-28 15,944.7455748409673
19 2020-08-28 16,963.6863393151505
19 2020-08-28 17,1034.8606075965486
19 2020-08-28 18,1240.8463981900568
19 2020-08-28 19,1219.8097669538931
19 2020-08-28 20,1257.2367541453843
19 2020-08-28 21,1277.6756886612814
19 2020-08-28 22,1201.8140687411217
19 2020-08-28 23,1203.8194597525421
19 2020-08-29 00,951.4512311767908
19 2020-08-29 01,855.5025131959264
19 2020-08-29 02,816.6215099626517
19 2020-08-29 03,789.861378397218
19 2020-08-29 04,755.8016529765807
19 2020-08-29 05,746.1969261919457
19 2020-08-29 06,812.2777957925696
19 2020-08-29 07,785.6776848550899
19 2020-08-29 08,827.1621076949662
19 2020-08-29 09,838.2027243546606
19 2020-08-29 10,860.1887290561483
19 2020-08-29 11,838.5516090846519
19 2020-08-29 12,827.0118517375145
19 2020-08-29 13,844.2117559306093
19 2020-08-29 14,882.8032367590099
19 2020-08-29 15,886.5869810187855
19 2020-08-29 16,902.6905047099235
19 2020-08-29 17,927.7323162394721
19 2020-08-29 18,1187.191495432059
19 2020-08-29 19,1229.120024684627
19 2020-08-29 20,1259.0902614533388
19 2020-08-29 21,1233.0894116783504
19 2020-08-29 22,1182.6152468010068
19 2020-08-29 23,1082.0114020040382
19 2020-08-30 00,734.7086736786713
19 2020-08-30 01,633.8316245891149
19 2020-08-30 02,578.6839656062991
19 2020-08-30 03,555.0380177270896
19 2020-08-30 04,525.5890277484642
19 2020-08-30 05,529.3945728310524
19 2020-08-30 06,577.6291614715716
19 2020-08-30 07,924.8958202797974
19 2020-08-30 08,983.5103862505619
19 2020-08-30 09,1034.4282653463235
19 2020-08-30 10,1081.952595456739
19 2020-08-30 11,1084.2724189475314
19 2020-08-30 12,1079.8566097988999
19 2020-08-30 13,1081.2413157450578
19 2020-08-30 14,1074.3751397553845
19 2020-08-30 15,1062.0486030381119
19 2020-08-30 16,1085.2733716966777
19 2020-08-30 17,1153.5104721904866
19 2020-08-30 18,1204.2934559830983
19 2020-08-30 19,1252.3330493217113
19 2020-08-30 20,1271.074480399011
19 2020-08-30 21,939.8457627072287
19 2020-08-30 22,879.8685557930712
19 2020-08-30 23,790.7959427822077
19 2020-08-31 00,688.7262709821878
19 2020-08-31 01,598.1165238491731
19 2020-08-31 02,556.5141421108531
19 2020-08-31 03,541.1955772691967
19 2020-08-31 04,521.8546769028909
19 2020-08-31 05,539.114757633926
19 2020-08-31 06,623.4207472008901
19 2020-08-31 07,1029.1660254660633
19 2020-08-31 08,1080.0521741848122
19 2020-08-31 09,1060.8581510563963
19 2020-08-31 10,1076.0941568622584
19 2020-08-31 11,1067.2528823822574
19 2020-08-31 12,690.2261099145254
19 2020-08-31 13,1048.4512923211576
19 2020-08-31 14,1043.6852907444663
19 2020-08-31 15,1020.8350639472059
19 2020-08-31 16,1026.9246920037235
19 2020-08-31 17,1100.660950778953
19 2020-08-31 18,1170.331679745901
19 2020-08-31 19,1226.0500030532467
19 2020-08-31 20,1246.4128484908447
19 2020-08-31 21,926.208874777654
19 2020-08-31 22,874.5127168891224
19 2020-08-31 23,799.0278562998005
20 2020-08-25 00,1153.082814904201
20 2020-08-25 01,1010.2028013960806
20 2020-08-25 02,918.4933450838226
20 2020-08-25 03,864.9935800317255
20 2020-08-25 04,858.0357907197606
20 2020-08-25 05,872.8485733513171
20 2020-08-25 06,1053.615169629742
20 2020-08-25 07,1382.8768821651556
20 2020-08-25 08,1477.2172090398658
20 2020-08-25 09,1469.8175017833605
20 2020-08-25 10,1491.552813751759
20 2020-08-25 11,1480.4291681247942
20 2020-08-25 12,1434.0212416315635
20 2020-08-25 13,1409.1141951010827
20 2020-08-25 14,1375.8980437972205
20 2020-08-25 15,1379.9653195203446
20 2020-08-25 16,1406.9828631246623
20 2020-08-25 17,1514.282217341377
20 2020-08-25 18,1618.2026032218364
20 2020-08-25 19,1728.5561186905843
20 2020-08-25 20,1775.8432550217183
20 2020-08-25 21,1653.5281817389246
20 2020-08-25 22,1557.0795297505995
20 2020-08-25 23,1408.797507339813
20 2020-08-26 00,1166.4755712512465
20 2020-08-26 01,1010.0116765099347
20 2020-08-26 02,914.9864943653417
20 2020-08-26 03,862.8597371978167
20 2020-08-26 04,856.1695541334716
20 2020-08-26 05,874.2210976196643
20 2020-08-26 06,1035.5609198758448
20 2020-08-26 07,1363.9499329656833
20 2020-08-26 08,1456.1950987621508
20 2020-08-26 09,1441.2758839541743
20 2020-08-26 10,1467.5009503788624
20 2020-08-26 11,1461.9204051608135
20 2020-08-26 12,1460.4859960622016
20 2020-08-26 13,1425.7434195724304
20 2020-08-26 14,1385.4973766275039
20 2020-08-26 15,1379.5313355094647
20 2020-08-26 16,1409.3744899606586
20 2020-08-26 17,1506.366102414701
