num_date_time,answer
13 2020-08-30 23,1331.674086899478
13 2020-08-31 00,766.7214432580165
13 2020-08-31 01,724.1916554920714
13 2020-08-31 02,754.1703728861622
13 2020-08-31 03,785.1422546641654
13 2020-08-31 04,760.5744240264837
13 2020-08-31 05,762.630257626339
13 2020-08-31 06,869.2497732144384
13 2020-08-31 07,1244.6206515733004
13 2020-08-31 08,1316.2062616709281
13 2020-08-31 09,1586.8643007741941
13 2020-08-31 10,1775.0137648936413
13 2020-08-31 11,1772.7797516478358
13 2020-08-31 12,1560.534256666672
13 2020-08-31 13,1717.8625235959432
13 2020-08-31 14,1663.868152247987
13 2020-08-31 15,1694.4435958304093
13 2020-08-31 16,1705.4205667833735
13 2020-08-31 17,1606.4013802274164
13 2020-08-31 18,1563.4618429400184
13 2020-08-31 19,1554.5731988000543
13 2020-08-31 20,1524.8568899812535
13 2020-08-31 21,1031.3970626856972
13 2020-08-31 22,1006.2649632259836
13 2020-08-31 23,1091.3397663031035
14 2020-08-25 00,748.8464935097506
14 2020-08-25 01,706.2420540805322
14 2020-08-25 02,708.2771517585983
14 2020-08-25 03,717.0866402607573
14 2020-08-25 04,701.2470215378664
14 2020-08-25 05,715.9674709301033
14 2020-08-25 06,998.9315556419863
14 2020-08-25 07,1606.6693332798118
14 2020-08-25 08,1765.7126939947086
14 2020-08-25 09,1839.4996322258119
14 2020-08-25 10,1883.7379614025767
14 2020-08-25 11,1862.3073808512609
14 2020-08-25 12,1811.8043448848123
14 2020-08-25 13,1812.970053800201
14 2020-08-25 14,1784.3091554718906
14 2020-08-25 15,1783.0204366854634
14 2020-08-25 16,1805.3992234802101
14 2020-08-25 17,1659.3104928674197
14 2020-08-25 18,1812.1096459858734
14 2020-08-25 19,1328.3454630517497
14 2020-08-25 20,1287.7085004544901
14 2020-08-25 21,822.3084714100107
14 2020-08-25 22,760.8786989807206
14 2020-08-25 23,753.3082342254143
14 2020-08-26 00,677.4232780866981
14 2020-08-26 01,628.3724696836925
14 2020-08-26 02,634.1607453379165
14 2020-08-26 03,651.8835729182043
14 2020-08-26 04,630.4873864164152
14 2020-08-26 05,687.8073300222068
14 2020-08-26 06,1007.0976936624322
14 2020-08-26 07,1277.0231378222381
14 2020-08-26 08,1486.929816561366
14 2020-08-26 09,1602.4343035735617
14 2020-08-26 10,1652.6622722052387
14 2020-08-26 11,1683.8656909811903
14 2020-08-26 12,1673.0268663383383
14 2020-08-26 13,1624.7082763028952
14 2020-08-26 14,1650.584131327687
14 2020-08-26 15,1635.1676638530748
14 2020-08-26 16,1554.2859256896297
14 2020-08-26 17,1425.350620342729
14 2020-08-26 18,1174.5727498571005
14 2020-08-26 19,972.3492376433414
14 2020-08-26 20,790.3811176164179
14 2020-08-26 21,707.8382072009592
14 2020-08-26 22,671.9751943703535
14 2020-08-26 23,646.9074615218271
14 2020-08-27 00,656.0319636379477
14 2020-08-27 01,609.9332770093895
14 2020-08-27 02,616.1483692194173
14 2020-08-27 03,660.3981782527493
14 2020-08-27 04,707.5896504504276
14 2020-08-27 05,747.5350152381968
14 2020-08-27 06,1055.5905605147332
14 2020-08-27 07,1720.115144478164
14 2020-08-27 08,1915.710970293209
14 2020-08-27 09,1992.2932878709348
14 2020-08-27 10,1954.5967017824519
14 2020-08-27 11,1940.4921161000198
14 2020-08-27 12,1889.8634581863398
14 2020-08-27 13,1900.0507333039095
14 2020-08-27 14,1811.9743147444558
14 2020-08-27 15,1805.6092213935103
14 2020-08-27 16,1801.0215444428795
14 2020-08-27 17,1741.0935722544484
14 2020-08-27 18,1820.8537751677977
14 2020-08-27 19,1660.264598058589
14 2020-08-27 20,1471.3038532868377
14 2020-08-27 21,1211.1791283243056
14 2020-08-27 22,1131.9951282747577
14 2020-08-27 23,1181.9686447909505
14 2020-08-28 00,802.8652846118164
14 2020-08-28 01,779.4227524614671
14 2020-08-28 02,819.5304473973256
14 2020-08-28 03,813.8511394292736
14 2020-08-28 04,805.8969864086775
14 2020-08-28 05,802.0712066117313
14 2020-08-28 06,1058.4388862598298
14 2020-08-28 07,1645.6480781680498
14 2020-08-28 08,1929.1254962228256
14 2020-08-28 09,2199.766903813644
14 2020-08-28 10,2325.3227308497007
14 2020-08-28 11,2309.8818976637967
14 2020-08-28 12,2221.6180328976443
14 2020-08-28 13,2195.3022670346386
14 2020-08-28 14,2191.474992193331
14 2020-08-28 15,2219.0363573945683
14 2020-08-28 16,2135.1342081576677
14 2020-08-28 17,2024.5032337091698
14 2020-08-28 18,1780.7823339955653
14 2020-08-28 19,1341.537568595397
14 2020-08-28 20,1237.3571771560257
14 2020-08-28 21,1174.454173231211
14 2020-08-28 22,1125.5344861419555
14 2020-08-28 23,1124.966536770969
14 2020-08-29 00,794.0050522883837
14 2020-08-29 01,789.7800676991374
14 2020-08-29 02,768.2967255441038
14 2020-08-29 03,789.9690756387677
14 2020-08-29 04,737.5178211041606
14 2020-08-29 05,760.2359707945942
14 2020-08-29 06,864.9919829705498
14 2020-08-29 07,1310.5806591933883
14 2020-08-29 08,1366.6425323388953
14 2020-08-29 09,1254.0874902708772
14 2020-08-29 10,1235.8630538687662
14 2020-08-29 11,1238.50781758435
14 2020-08-29 12,1375.218067706417
14 2020-08-29 13,1366.1101893012951
14 2020-08-29 14,1347.6416139015594
14 2020-08-29 15,1354.8237091503124
14 2020-08-29 16,1315.0700292112347
14 2020-08-29 17,1306.3761878347727
14 2020-08-29 18,1301.3768908877819
14 2020-08-29 19,1305.5765254766604
14 2020-08-29 20,1295.6018160272633
14 2020-08-29 21,999.4678905231928
14 2020-08-29 22,934.6376033150682
14 2020-08-29 23,1019.0411808118199
14 2020-08-30 00,780.7948055228412
14 2020-08-30 01,751.153644598096
14 2020-08-30 02,792.3511623552552
14 2020-08-30 03,806.1166858157146
14 2020-08-30 04,750.5904136606948
14 2020-08-30 05,725.2454775820605
14 2020-08-30 06,783.7107477525535
14 2020-08-30 07,1048.7442850781586
14 2020-08-30 08,1186.1063556754561
14 2020-08-30 09,1156.3565475931064
14 2020-08-30 10,1329.6997264449756
14 2020-08-30 11,1308.5962461104755
14 2020-08-30 12,1407.0860651790726
14 2020-08-30 13,1410.153114586115
14 2020-08-30 14,1412.2495112439783
14 2020-08-30 15,1430.591499296722
14 2020-08-30 16,1414.3809171782245
14 2020-08-30 17,1391.3991486244743
14 2020-08-30 18,1341.8134411804367
14 2020-08-30 19,1332.2629812037903
14 2020-08-30 20,1301.527513377946
14 2020-08-30 21,1124.268614166552
14 2020-08-30 22,1084.7276627258839
14 2020-08-30 23,1140.677802845727
14 2020-08-31 00,723.2179070282609
14 2020-08-31 01,707.2288068809922
14 2020-08-31 02,717.568113207039
14 2020-08-31 03,742.411547482171
14 2020-08-31 04,691.7640276861845
14 2020-08-31 05,744.9492619577641
14 2020-08-31 06,1024.9672615750776
14 2020-08-31 07,1491.821456202062
14 2020-08-31 08,1775.1909618887737
14 2020-08-31 09,2101.4014948886033
14 2020-08-31 10,2252.2041449153685
14 2020-08-31 11,2241.3399498926583
14 2020-08-31 12,2120.439205627858
14 2020-08-31 13,2135.7564928538613
14 2020-08-31 14,2146.57441290063
14 2020-08-31 15,2146.8577957228445
14 2020-08-31 16,2188.5885023052047
14 2020-08-31 17,2068.0405211319244
14 2020-08-31 18,1861.7410164437422
14 2020-08-31 19,1692.5983209007488
14 2020-08-31 20,1499.622813715988
14 2020-08-31 21,1127.7224268629268
14 2020-08-31 22,1032.317498842135
14 2020-08-31 23,1122.4703698957414
15 2020-08-25 00,1437.5666902310609
15 2020-08-25 01,1391.371251494766
15 2020-08-25 02,1285.0357432552307
15 2020-08-25 03,1208.1810062616269
15 2020-08-25 04,1174.48391531981
15 2020-08-25 05,1116.3228614942714
15 2020-08-25 06,1168.133942493417
15 2020-08-25 07,1380.2629959897574
15 2020-08-25 08,1627.108779846499
15 2020-08-25 09,1371.2546303600302
15 2020-08-25 10,1451.6809421943162
15 2020-08-25 11,1430.357896942841
15 2020-08-25 12,1402.4703440575365
15 2020-08-25 13,1363.5120901934267
15 2020-08-25 14,1316.816421823709
15 2020-08-25 15,1373.6645993522104
15 2020-08-25 16,1344.3992423465415
15 2020-08-25 17,1378.2381368869198
15 2020-08-25 18,1320.7463883747391
15 2020-08-25 19,1278.6420514162187
15 2020-08-25 20,1240.7740425256052
15 2020-08-25 21,1131.6041808216428
15 2020-08-25 22,1128.0162614900685
15 2020-08-25 23,1555.826105238422
15 2020-08-26 00,1413.8261261452908
15 2020-08-26 01,1318.5547107609298
15 2020-08-26 02,1224.530075792789
15 2020-08-26 03,1115.5123209982519
15 2020-08-26 04,1087.8236601558651
15 2020-08-26 05,1091.6475343006048
15 2020-08-26 06,1152.7447154551987
15 2020-08-26 07,1346.2559401716305
15 2020-08-26 08,1519.580946458929
15 2020-08-26 09,1357.3052542706964
15 2020-08-26 10,1447.745929209534
15 2020-08-26 11,1451.0461008953296
15 2020-08-26 12,1436.947032155004
15 2020-08-26 13,1419.1825874213037
15 2020-08-26 14,1398.5841505006267
15 2020-08-26 15,1401.4999498978257
15 2020-08-26 16,1400.8849061941785
15 2020-08-26 17,1441.1824914928604
15 2020-08-26 18,1376.5051402672646
15 2020-08-26 19,1718.4541434916816
15 2020-08-26 20,1544.4480662105816
15 2020-08-26 21,1491.7793712484658
15 2020-08-26 22,1531.413930493156
15 2020-08-26 23,2024.7399869437559
15 2020-08-27 00,2151.4116550093213
15 2020-08-27 01,2092.3343796384343
15 2020-08-27 02,1951.7955919788874
15 2020-08-27 03,1835.143901410731
15 2020-08-27 04,1736.9812286292104
15 2020-08-27 05,1626.87178485905
15 2020-08-27 06,1017.1847768232344
15 2020-08-27 07,2012.0032134949276
15 2020-08-27 08,2219.785345452239
15 2020-08-27 09,2005.490260304038
15 2020-08-27 10,2103.537286231466
15 2020-08-27 11,2069.3118459336797
15 2020-08-27 12,2048.5772386000717
15 2020-08-27 13,2037.1443214838541
15 2020-08-27 14,2002.0996518927554
15 2020-08-27 15,1998.991803236809
15 2020-08-27 16,1998.3322205350023
15 2020-08-27 17,1988.7704779837695
15 2020-08-27 18,1931.9251749739972
15 2020-08-27 19,1820.2408838316355
15 2020-08-27 20,1718.5904042767525
15 2020-08-27 21,1674.1589537650266
15 2020-08-27 22,1733.5776188295476
15 2020-08-27 23,2287.721041175401
15 2020-08-28 00,2443.0489816164204
15 2020-08-28 01,2307.301284121859
15 2020-08-28 02,2135.445783406336
15 2020-08-28 03,1920.7373446291845
15 2020-08-28 04,1882.2404286378744
15 2020-08-28 05,1846.8407784118776
15 2020-08-28 06,1922.7608261789876
15 2020-08-28 07,1888.8789157786998
15 2020-08-28 08,2302.7849236115967
15 2020-08-28 09,2132.5222601970436
15 2020-08-28 10,2262.4358853636973
15 2020-08-28 11,2214.1551151167487
15 2020-08-28 12,2129.2954494192595
15 2020-08-28 13,2121.3628272356273
15 2020-08-28 14,2122.938913369936
15 2020-08-28 15,2175.7807489301504
15 2020-08-28 16,2152.236769345844
15 2020-08-28 17,2125.406338194954
15 2020-08-28 18,2027.1800138546287
15 2020-08-28 19,1853.5098298677538
15 2020-08-28 20,1777.624419693971
15 2020-08-28 21,1743.6758793698912
15 2020-08-28 22,1793.245351573462
15 2020-08-28 23,2352.338359014313
15 2020-08-29 00,1542.1881056641437
15 2020-08-29 01,2364.427719620533
15 2020-08-29 02,2209.59635965345
15 2020-08-29 03,1978.8675141267506
15 2020-08-29 04,1855.7549715537814
15 2020-08-29 05,1807.0682452237343
15 2020-08-29 06,1794.1923225879432
15 2020-08-29 07,1644.1701294385175
15 2020-08-29 08,1925.7381345984527
15 2020-08-29 09,1737.604836268295
15 2020-08-29 10,1832.5527719243
15 2020-08-29 11,1812.723399391046
15 2020-08-29 12,1683.114709929187
15 2020-08-29 13,1883.6599148096861
15 2020-08-29 14,1838.7289204432443
15 2020-08-29 15,1871.195497433467
15 2020-08-29 16,1908.4005142850613
15 2020-08-29 17,1945.4523805556064
15 2020-08-29 18,1731.8668278895598
15 2020-08-29 19,1662.692003511749
15 2020-08-29 20,1611.6571835467744
15 2020-08-29 21,1687.3061096124943
15 2020-08-29 22,1764.146387930752
15 2020-08-29 23,2367.0043258272344
15 2020-08-30 00,2482.7885818958393
15 2020-08-30 01,2341.0387461141836
15 2020-08-30 02,2175.8437936768228
15 2020-08-30 03,1943.9924638924676
15 2020-08-30 04,1809.548331787411
15 2020-08-30 05,1756.5090333244111
15 2020-08-30 06,1765.137468650965
15 2020-08-30 07,1981.4082275849782
15 2020-08-30 08,2062.024999647666
15 2020-08-30 09,1666.6416687655646
15 2020-08-30 10,1663.2413052565707
15 2020-08-30 11,1616.366327599932
15 2020-08-30 12,1236.727828056152
15 2020-08-30 13,1235.9038369451973
15 2020-08-30 14,1262.9102283741486
15 2020-08-30 15,1195.6911340755903
15 2020-08-30 16,1223.4226016627215
15 2020-08-30 17,1230.4647057264115
15 2020-08-30 18,1172.0242937152634
15 2020-08-30 19,1239.4780061697081
15 2020-08-30 20,1218.4490665987125
15 2020-08-30 21,1250.9469915341197
15 2020-08-30 22,1255.4697676303883
15 2020-08-30 23,1697.572378034411
15 2020-08-31 00,1443.6788744726912
15 2020-08-31 01,1361.3952089500692
15 2020-08-31 02,1304.8929484000323
15 2020-08-31 03,1178.944656724719
15 2020-08-31 04,1136.2824595643833
15 2020-08-31 05,1093.1375832895135
15 2020-08-31 06,1166.2800735115159
15 2020-08-31 07,1403.1361259519701
15 2020-08-31 08,1550.0867078347246
15 2020-08-31 09,1374.2855340111334
15 2020-08-31 10,1433.2530990719129
15 2020-08-31 11,1405.8147969397733
15 2020-08-31 12,1414.535620140962
15 2020-08-31 13,1339.5037475865004
15 2020-08-31 14,1362.3593018116412
15 2020-08-31 15,1363.8565299091701
15 2020-08-31 16,1368.2574876123724
15 2020-08-31 17,1395.2764870963347
15 2020-08-31 18,1333.245425382136
15 2020-08-31 19,1192.862634240154
15 2020-08-31 20,1206.9653345304466
15 2020-08-31 21,1083.7128110413628
15 2020-08-31 22,1222.8194424709422
15 2020-08-31 23,1557.9118262819827
16 2020-08-25 00,1071.0925617159842
16 2020-08-25 01,1066.5935596756167
16 2020-08-25 02,1057.0736222584671
16 2020-08-25 03,1004.2704784628189
16 2020-08-25 04,981.5724271833772
16 2020-08-25 05,965.1850289963309
16 2020-08-25 06,1002.4771092370138
16 2020-08-25 07,1425.3197941439066
16 2020-08-25 08,1593.793553282284
16 2020-08-25 09,1890.261521955219
16 2020-08-25 10,2010.8895931474226
16 2020-08-25 11,1995.2120709382764
16 2020-08-25 12,1936.283463354474
16 2020-08-25 13,1919.054265760785
16 2020-08-25 14,1900.3156577625655
16 2020-08-25 15,1899.0571546203555
16 2020-08-25 16,1938.7486887804505
16 2020-08-25 17,1835.88101701072
16 2020-08-25 18,1742.1526792285276
16 2020-08-25 19,1703.558481302079
16 2020-08-25 20,1570.7661829610763
16 2020-08-25 21,1311.322917784417
16 2020-08-25 22,1293.174467749235
16 2020-08-25 23,1378.2689686026192
16 2020-08-26 00,1024.0730839570438
16 2020-08-26 01,1004.868430225346
16 2020-08-26 02,990.1354180687556
16 2020-08-26 03,943.4566199143222
16 2020-08-26 04,903.8881086978663
16 2020-08-26 05,912.950537798579
16 2020-08-26 06,1008.0382349538008
16 2020-08-26 07,1375.8846435494747
16 2020-08-26 08,1556.0899752431128
16 2020-08-26 09,1833.1727043325855
16 2020-08-26 10,1931.09924615535
16 2020-08-26 11,1997.2059425491818
16 2020-08-26 12,2164.556497415591
16 2020-08-26 13,1934.9185405499886
16 2020-08-26 14,1929.0379522674261
16 2020-08-26 15,1934.7795681770554
16 2020-08-26 16,1930.0921117468604
16 2020-08-26 17,1852.9402099615993
16 2020-08-26 18,1684.0304272845603
16 2020-08-26 19,1606.0987794911864
16 2020-08-26 20,1518.5009853270847
16 2020-08-26 21,1129.6837180426526
16 2020-08-26 22,1083.9401431598146
16 2020-08-26 23,1196.704846944889
16 2020-08-27 00,919.3050848692646
16 2020-08-27 01,794.9761639536476
16 2020-08-27 02,778.0153781963731
16 2020-08-27 03,826.091252697745
16 2020-08-27 04,842.7099170601267
16 2020-08-27 05,893.6918904054357
16 2020-08-27 06,958.861173890994
16 2020-08-27 07,1163.9954254187378
16 2020-08-27 08,1384.4539327221614
16 2020-08-27 09,1476.3832290210828
16 2020-08-27 10,1501.536931626565
16 2020-08-27 11,1488.8658092114647
16 2020-08-27 12,1502.4541480690425
16 2020-08-27 13,1477.100936056155
16 2020-08-27 14,1441.961840923048
16 2020-08-27 15,1432.7141476313209
16 2020-08-27 16,1421.1583833684954
16 2020-08-27 17,1344.52959060881
16 2020-08-27 18,1162.7255367701455
16 2020-08-27 19,1037.8978809955413
16 2020-08-27 20,991.1133226795224
16 2020-08-27 21,919.2840458363455
16 2020-08-27 22,901.5784693749436
16 2020-08-27 23,953.5695207823677
16 2020-08-28 00,1085.5822367847527
16 2020-08-28 01,998.7672236148248
16 2020-08-28 02,968.1451708820899
16 2020-08-28 03,942.8066184286442
16 2020-08-28 04,923.2247480067587
16 2020-08-28 05,890.1331561931357
16 2020-08-28 06,999.3872866578251
16 2020-08-28 07,1580.6492120542298
16 2020-08-28 08,1651.1000970717655
16 2020-08-28 09,1696.551389719202
16 2020-08-28 10,1683.6801913900238
16 2020-08-28 11,1654.325576697626
16 2020-08-28 12,1596.3261696046566
16 2020-08-28 13,1640.5991704488138
16 2020-08-28 14,1602.5301491725286
16 2020-08-28 15,1601.1958001450066
16 2020-08-28 16,1528.0909105907126
16 2020-08-28 17,1540.930742580496
16 2020-08-28 18,1719.558219120819
16 2020-08-28 19,1690.976680581922
16 2020-08-28 20,1523.660673260384
16 2020-08-28 21,1189.760747240741
16 2020-08-28 22,1156.1263910166053
16 2020-08-28 23,1293.4423692442429
16 2020-08-29 00,1077.1776442352739
16 2020-08-29 01,1007.0439019173359
16 2020-08-29 02,1001.2112497263037
16 2020-08-29 03,966.0228738622097
16 2020-08-29 04,932.983825079182
16 2020-08-29 05,899.4887140565298
16 2020-08-29 06,855.9029428829681
16 2020-08-29 07,1382.0849605738886
16 2020-08-29 08,1371.2166618063304
16 2020-08-29 09,1262.5059642198046
16 2020-08-29 10,1243.8549530746225
16 2020-08-29 11,1288.3623795108492
16 2020-08-29 12,1416.709477231639
16 2020-08-29 13,1424.89456142364
16 2020-08-29 14,1405.6361714445757
16 2020-08-29 15,1395.6514246827674
16 2020-08-29 16,1359.359511999246
16 2020-08-29 17,1388.232908691013
16 2020-08-29 18,1373.1186945006498
16 2020-08-29 19,1402.6476996990905
16 2020-08-29 20,1422.5325315521357
16 2020-08-29 21,1263.1078157902223
16 2020-08-29 22,1249.5690097838183
16 2020-08-29 23,1387.455001048475
16 2020-08-30 00,1084.063988848806
16 2020-08-30 01,1102.0246526684878
16 2020-08-30 02,1107.295630384327
16 2020-08-30 03,1054.8525297000774
16 2020-08-30 04,969.2617995388891
16 2020-08-30 05,942.8349320416066
16 2020-08-30 06,902.9308975993097
16 2020-08-30 07,1195.9763960197647
16 2020-08-30 08,1246.9417402068716
16 2020-08-30 09,1241.6029674567158
16 2020-08-30 10,1411.9500469046834
16 2020-08-30 11,1364.1318582704425
16 2020-08-30 12,1362.537369610051
16 2020-08-30 13,1396.9500120485473
16 2020-08-30 14,1421.128241835793
16 2020-08-30 15,1474.6862365213015
16 2020-08-30 16,1415.5689579678433
16 2020-08-30 17,1434.9100643279558
16 2020-08-30 18,1416.8808301592308
16 2020-08-30 19,1441.053068472165
16 2020-08-30 20,1451.173224257425
16 2020-08-30 21,1068.7409213595952
16 2020-08-30 22,1062.8317104263256
16 2020-08-30 23,1248.5151926258898
16 2020-08-31 00,960.1221719905125
16 2020-08-31 01,1001.5742595938555
16 2020-08-31 02,1012.5089009070365
16 2020-08-31 03,977.1826246003097
16 2020-08-31 04,955.660555808937
16 2020-08-31 05,956.9460208795239
16 2020-08-31 06,1028.525137340976
16 2020-08-31 07,1387.8884923620697
16 2020-08-31 08,1536.6902099276438
16 2020-08-31 09,1812.000516937326
16 2020-08-31 10,1967.3686503052813
16 2020-08-31 11,1959.0862343155763
16 2020-08-31 12,1940.4483463810304
16 2020-08-31 13,1951.8711826697588
16 2020-08-31 14,1926.1411008077318
16 2020-08-31 15,1921.5532511630972
16 2020-08-31 16,1939.7685666656412
16 2020-08-31 17,1899.2241470804297
16 2020-08-31 18,1703.86431357914
16 2020-08-31 19,1725.055771657781
16 2020-08-31 20,1612.1709529025816
16 2020-08-31 21,1162.8162113795547
16 2020-08-31 22,1173.613200142485
16 2020-08-31 23,1314.6245029339257
17 2020-08-25 00,641.4660023632297
17 2020-08-25 01,604.749761459911
17 2020-08-25 02,585.054575138822
17 2020-08-25 03,586.3739219066312
17 2020-08-25 04,601.5066569185419
17 2020-08-25 05,647.8705486225956
17 2020-08-25 06,916.5266144995219
17 2020-08-25 07,1410.8927838001368
17 2020-08-25 08,1640.5582126069212
17 2020-08-25 09,1892.9685530374686
17 2020-08-25 10,2027.1450961816442
17 2020-08-25 11,2000.9825233996428
17 2020-08-25 12,1881.5495457068373
17 2020-08-25 13,1914.9061328099092
17 2020-08-25 14,1905.6478203414279
17 2020-08-25 15,1912.7555082000006
17 2020-08-25 16,1923.2973052237612
17 2020-08-25 17,1825.2414676026528
17 2020-08-25 18,1634.8341609188187
17 2020-08-25 19,1563.2979418231478
17 2020-08-25 20,1461.8939935491017
17 2020-08-25 21,1035.2317220006998
17 2020-08-25 22,965.6176262663696
17 2020-08-25 23,1016.6006227773026
17 2020-08-26 00,683.2166461203544
17 2020-08-26 01,602.5061841962763
17 2020-08-26 02,602.75104408159
17 2020-08-26 03,609.6615969043924
17 2020-08-26 04,597.6482610941948
17 2020-08-26 05,673.5852171555985
17 2020-08-26 06,922.616075330324
17 2020-08-26 07,1394.1299057137585
17 2020-08-26 08,1608.7964364517948
17 2020-08-26 09,1887.6016641653039
17 2020-08-26 10,2071.6834764240734
17 2020-08-26 11,2020.7300809684803
17 2020-08-26 12,1973.57245845656
17 2020-08-26 13,1983.8396644695345
17 2020-08-26 14,1915.5266149181566
17 2020-08-26 15,1918.9722067859825
17 2020-08-26 16,1931.3843543776168
17 2020-08-26 17,1816.584552813376
17 2020-08-26 18,1575.6943852730974
17 2020-08-26 19,1136.1230292927785
17 2020-08-26 20,1118.6158898038848
17 2020-08-26 21,675.3437503377676
17 2020-08-26 22,627.310032415142
17 2020-08-26 23,554.9318403227427
17 2020-08-27 00,461.9758972306533
17 2020-08-27 01,439.5102579543424
17 2020-08-27 02,440.73163863717457
17 2020-08-27 03,486.60164194524896
17 2020-08-27 04,459.7151761689729
17 2020-08-27 05,539.5335051924776
17 2020-08-27 06,798.8814422628375
17 2020-08-27 07,1142.0187981067813
17 2020-08-27 08,1406.7392027715337
17 2020-08-27 09,1513.314068055794
17 2020-08-27 10,1512.95441674492
17 2020-08-27 11,1497.511920817893
17 2020-08-27 12,1436.1686370774821
17 2020-08-27 13,1598.445030505023
17 2020-08-27 14,1598.5037718422584
17 2020-08-27 15,1519.4855121511748
17 2020-08-27 16,1525.1651901798639
17 2020-08-27 17,1487.2537823740172
17 2020-08-27 18,1319.7386669919083
17 2020-08-27 19,1220.832504881416
17 2020-08-27 20,1196.0243123311182
17 2020-08-27 21,754.3883279220614
17 2020-08-27 22,661.6052856021907
17 2020-08-27 23,640.107520224052
17 2020-08-28 00,629.4429252364839
17 2020-08-28 01,562.7691716801532
17 2020-08-28 02,552.218655068468
17 2020-08-28 03,590.0972705781032
17 2020-08-28 04,568.4588396738632
17 2020-08-28 05,650.6265633088797
17 2020-08-28 06,896.1691048286124
17 2020-08-28 07,1215.034190097468
17 2020-08-28 08,1416.8448635434374
17 2020-08-28 09,1488.9947995174116
17 2020-08-28 10,1689.7619504741842
17 2020-08-28 11,1699.2277256307118
17 2020-08-28 12,1564.3044645120665
17 2020-08-28 13,1623.5753520480803
17 2020-08-28 14,1645.156222783096
17 2020-08-28 15,1635.6274751198637
17 2020-08-28 16,1588.4753411858842
17 2020-08-28 17,1526.3101791001673
17 2020-08-28 18,1323.878681441174
17 2020-08-28 19,1220.9831449603244
17 2020-08-28 20,1193.3077398385471
17 2020-08-28 21,739.5594931552205
17 2020-08-28 22,690.7136895681199
17 2020-08-28 23,643.8723268565224
17 2020-08-29 00,678.3648826412825
17 2020-08-29 01,621.1048914146716
17 2020-08-29 02,646.3601746058645
17 2020-08-29 03,635.4355619611895
17 2020-08-29 04,600.0025915429142
17 2020-08-29 05,617.7572268674925
17 2020-08-29 06,717.0670967906768
17 2020-08-29 07,1131.278671306811
17 2020-08-29 08,1183.7779973144345
17 2020-08-29 09,1091.090322223191
17 2020-08-29 10,1064.696075619984
17 2020-08-29 11,1099.0085198358133
17 2020-08-29 12,1079.5461522087244
17 2020-08-29 13,1071.9313220610154
17 2020-08-29 14,1074.225113127083
17 2020-08-29 15,1063.0382827879946
17 2020-08-29 16,1059.4204831025063
17 2020-08-29 17,1048.4498454309269
17 2020-08-29 18,1041.1776018369487
17 2020-08-29 19,1037.097800738384
17 2020-08-29 20,1070.3783464819555
17 2020-08-29 21,631.5927948738267
17 2020-08-29 22,623.5205311922304
17 2020-08-29 23,640.0400444658359
17 2020-08-30 00,603.4261612381991
17 2020-08-30 01,573.8422376385953
17 2020-08-30 02,579.8873054050698
17 2020-08-30 03,550.8199695501564
17 2020-08-30 04,505.36303579628293
17 2020-08-30 05,506.26158567966445
17 2020-08-30 06,569.7302518450284
17 2020-08-30 07,601.4271571149662
17 2020-08-30 08,693.3470226849126
17 2020-08-30 09,672.7334979266307
17 2020-08-30 10,640.0414517851092
17 2020-08-30 11,684.9396772217278
17 2020-08-30 12,688.3498747531993
17 2020-08-30 13,1011.125927352799
17 2020-08-30 14,1010.0684622556421
17 2020-08-30 15,1003.8482657222271
17 2020-08-30 16,982.2732189031707
17 2020-08-30 17,948.2433526845049
17 2020-08-30 18,1120.545222273094
17 2020-08-30 19,962.6916044682733
17 2020-08-30 20,1013.5426466573393
17 2020-08-30 21,1015.7724059199005
17 2020-08-30 22,1005.0623295068451
17 2020-08-30 23,979.4837498086137
17 2020-08-31 00,515.8390512222039
17 2020-08-31 01,464.2466533507468
17 2020-08-31 02,481.0594756754897
17 2020-08-31 03,479.0227977226699
17 2020-08-31 04,493.8601888995073
17 2020-08-31 05,578.1346342316394
17 2020-08-31 06,892.106232101794
17 2020-08-31 07,1333.6097941232665
17 2020-08-31 08,1752.0848800443246
17 2020-08-31 09,2120.9893584183546
17 2020-08-31 10,2288.529533156111
17 2020-08-31 11,2288.04774847856
17 2020-08-31 12,2276.253236745849
17 2020-08-31 13,1932.6055878439502
17 2020-08-31 14,1932.1672075976999
17 2020-08-31 15,1979.544048141436
17 2020-08-31 16,1881.4573484256523
17 2020-08-31 17,1833.718709473942
17 2020-08-31 18,1606.968906368028
17 2020-08-31 19,1547.6639217146108
17 2020-08-31 20,1411.4512058899381
17 2020-08-31 21,1033.429496402131
17 2020-08-31 22,973.2678775052539
17 2020-08-31 23,1030.5067997577337
18 2020-08-25 00,1557.1664169114006
18 2020-08-25 01,1561.0285547456992
18 2020-08-25 02,1479.341268155658
18 2020-08-25 03,1388.1756263696943
18 2020-08-25 04,681.535680388513
18 2020-08-25 05,648.4526183977166
18 2020-08-25 06,718.1921331563019
18 2020-08-25 07,1710.6498753703004
18 2020-08-25 08,2008.2643261866679
18 2020-08-25 09,2390.160923523776
18 2020-08-25 10,2406.4985494120297
18 2020-08-25 11,2406.274422375459
18 2020-08-25 12,2330.387607815723
18 2020-08-25 13,1941.1259790625081
18 2020-08-25 14,1916.4368942679473
18 2020-08-25 15,2074.4926757306985
18 2020-08-25 16,2219.776932901482
18 2020-08-25 17,2310.6353965146036
18 2020-08-25 18,2127.4774435939544
